customer_id,age,gender,loyalty_member,join_date
C005972,69,Female,No,2024-06-24
C005973,59,Female,No,2025-03-12
C005974,18,Male,No,2021-04-08
C005975,27,Male,No,2022-08-20
C005976,43,Female,Yes,2023-07-20
C005977,67,Male,Yes,2022-01-22
C005978,36,Male,No,2023-09-25
C005979,56,Male,No,2022-10-13
C005980,40,Male,Yes,2023-02-03
C005981,63,Female,Yes,2023-05-13
C005982,50,Female,Yes,2026-02-04
C005983,41,Male,Yes,2023-12-31
C005984,24,Male,Yes,2023-02-23
C005985,31,Male,No,2025-12-24
C005986,20,Female,No,2023-09-14
C005987,59,Female,Yes,2022-04-01
C005988,31,Female,Yes,2022-07-13
C005989,19,Female,No,2024-03-14
C005990,22,Female,No,2023-01-21
C005991,48,Female,Yes,2022-03-29
C005992,20,Male,Yes,2021-04-03
C005993,24,Male,Yes,2023-01-12
C005994,60,Female,Yes,2023-02-25
C005995,43,Male,Yes,2021-06-28
C005996,57,Female,No,2024-09-28
C005997,30,Male,No,2025-10-08
C005998,70,Female,No,2021-06-26
C005999,27,Female,Yes,2024-08-30
C006000,59,Male,No,2024-10-19
C006001,29,Male,No,2025-05-17
C006002,23,Male,Yes,2021-08-06
C006003,42,Male,Yes,2022-01-29
C006004,21,Male,Yes,2021-06-01
C006005,37,Male,Yes,2024-09-28
C006006,55,Male,No,2022-07-08
C006007,25,Male,Yes,2023-04-20
C006008,35,Female,Yes,2021-11-09
C006009,35,Female,No,2021-05-26
C006010,30,Female,Yes,2025-05-20
C006011,33,Male,No,2022-08-22
C006012,57,Female,Yes,2025-02-26
C006013,60,Male,No,2022-02-27
C006014,50,Male,No,2024-03-24
C006015,70,Male,Yes,2024-06-27
C006016,24,Male,Yes,2024-06-11
C006017,54,Male,Yes,2024-12-17
C006018,68,Male,Yes,2025-10-11
C006019,69,Female,Yes,2024-03-20
C006020,23,Male,No,2025-10-22
C006021,57,Female,No,2022-12-05
C006022,27,Female,Yes,2021-08-15
C006023,32,Male,Yes,2021-11-29
C006024,56,Female,No,2025-10-06
C006025,26,Male,No,2025-12-10
C006026,39,Female,No,2022-11-24
C006027,44,Female,Yes,2022-12-06
C006028,68,Female,No,2024-08-11
C006029,66,Female,Yes,2023-07-11
C006030,43,Male,Yes,2023-12-01
C006031,52,Female,Yes,2022-07-21
C006032,58,Female,Yes,2023-06-18
C006033,37,Male,Yes,2021-10-21
C006034,43,Male,Yes,2025-03-04
C006035,46,Female,No,2023-06-20
C006036,58,Female,No,2025-09-22
C006037,67,Female,No,2025-12-23
C006038,64,Male,No,2022-01-06
C006039,28,Male,Yes,2025-04-07
C006040,29,Male,No,2023-06-09
C006041,70,Female,Yes,2022-11-07
C006042,38,Female,No,2021-09-14
C006043,32,Male,No,2025-01-21
C006044,29,Male,No,2026-02-11
C006045,30,Male,No,2023-03-29
C006046,35,Male,No,2022-02-11
C006047,66,Male,No,2022-01-10
C006048,46,Female,Yes,2024-03-06
C006049,61,Female,No,2022-07-22
C006050,37,Female,No,2023-07-12
C006051,20,Male,No,2024-05-26
C006052,33,Male,No,2025-06-15
C006053,21,Male,Yes,2023-05-08
C006054,43,Female,Yes,2022-03-13
C006055,26,Male,No,2025-10-17
C006056,43,Female,Yes,2021-08-09
C006057,58,Female,Yes,2022-07-07
C006058,49,Male,Yes,2023-07-31
C006059,26,Female,Yes,2022-06-12
C006060,54,Female,Yes,2021-08-20
C006061,21,Female,No,2024-01-15
C006062,40,Female,No,2024-04-12
C006063,54,Female,No,2021-04-29
C006064,58,Female,Yes,2025-10-31
C006065,65,Female,Yes,2023-03-26
C006066,22,Male,Yes,2023-07-03
C006067,38,Female,Yes,2021-06-04
C006068,21,Male,Yes,2023-12-06
C006069,28,Female,Yes,2023-11-16
C006070,19,Female,Yes,2024-06-01
C006071,67,Female,Yes,2025-05-05
C006072,31,Female,No,2023-01-08
C006073,22,Female,No,2022-02-25
C006074,36,Female,No,2023-04-27
C006075,28,Female,No,2022-06-19
C006076,64,Female,Yes,2024-01-31
C006077,44,Male,Yes,2024-09-13
C006078,26,Male,No,2021-03-24
C006079,63,Male,Yes,2023-10-02
C006080,32,Female,Yes,2024-02-20
C006081,56,Female,Yes,2024-02-01
C006082,33,Male,Yes,2021-04-18
C006083,21,Female,Yes,2021-07-31
C006084,19,Female,No,2022-12-23
C006085,25,Female,No,2022-02-27
C006086,21,Female,Yes,2025-05-11
C006087,24,Female,No,2021-08-01
C006088,39,Male,No,2024-03-11
C006089,46,Female,No,2021-11-22
C006090,34,Male,Yes,2021-08-24
C006091,56,Male,No,2026-02-17
C006092,70,Female,No,2026-02-28
C006093,21,Female,Yes,2022-08-20
C006094,37,Female,No,2024-09-14
C006095,25,Female,Yes,2026-02-26
C006096,24,Male,Yes,2021-05-03
C006097,66,Female,No,2021-06-29
C006098,45,Female,Yes,2024-01-21
C006099,34,Male,Yes,2025-11-27
C006100,42,Female,Yes,2022-04-20
C006101,63,Male,No,2022-05-09
C006102,55,Female,Yes,2022-07-18
C006103,57,Female,No,2025-05-23
C006104,67,Female,No,2025-07-28
C006105,20,Female,No,2023-11-26
C006106,43,Female,Yes,2021-08-04
C006107,37,Male,No,2024-09-03
C006108,53,Male,Yes,2024-02-14
C006109,37,Male,No,2026-01-14
C006110,63,Female,Yes,2023-10-24
C006111,55,Female,No,2022-09-27
C006112,28,Male,Yes,2024-11-06
C006113,25,Male,Yes,2025-05-13
C006114,35,Male,No,2021-05-03
C006115,64,Female,Yes,2021-04-27
C006116,55,Female,Yes,2022-04-28
C006117,40,Female,No,2024-11-18
C006118,58,Male,Yes,2021-06-09
C006119,36,Male,Yes,2021-11-03
C006120,19,Female,Yes,2023-06-12
C006121,36,Male,Yes,2022-10-02
C006122,62,Male,No,2024-08-30
C006123,25,Male,Yes,2024-02-03
C006124,18,Female,Yes,2023-11-22
C006125,54,Male,No,2023-06-18
C006126,37,Male,Yes,2024-01-11
C006127,37,Female,Yes,2024-11-11
C006128,49,Female,Yes,2023-01-16
C006129,53,Male,No,2022-04-27
C006130,29,Female,No,2024-10-07
C006131,70,Female,Yes,2025-01-10
C006132,31,Male,Yes,2022-08-13
C006133,50,Male,Yes,2025-11-25
C006134,59,Male,Yes,2025-11-03
C006135,46,Female,Yes,2023-06-26
C006136,56,Male,No,2022-05-20
C006137,61,Male,No,2024-11-22
C006138,64,Male,No,2021-10-08
C006139,28,Male,No,2022-02-13
C006140,48,Male,Yes,2024-08-22
C006141,22,Female,Yes,2024-04-11
C006142,67,Male,No,2024-06-18
C006143,65,Male,No,2024-04-09
C006144,47,Male,Yes,2025-10-13
C006145,26,Male,No,2022-12-05
C006146,38,Female,No,2023-02-18
C006147,30,Male,No,2022-06-20
C006148,57,Female,Yes,2022-06-30
C006149,39,Female,No,2022-12-21
C006150,40,Male,Yes,2023-08-22
C006151,21,Female,Yes,2024-06-12
C006152,28,Female,No,2025-03-20
C006153,40,Male,Yes,2023-02-07
C006154,51,Male,Yes,2023-09-26
C006155,40,Female,No,2024-11-02
C006156,29,Male,No,2022-02-07
C006157,40,Female,No,2023-03-07
C006158,62,Male,No,2026-01-25
C006159,38,Female,No,2021-12-04
C006160,67,Female,No,2021-12-07
C006161,22,Male,No,2023-01-04
C006162,34,Female,Yes,2025-05-24
C006163,26,Male,Yes,2025-10-17
C006164,37,Female,No,2024-10-22
C006165,46,Female,Yes,2022-07-25
C006166,61,Male,Yes,2023-02-03
C006167,33,Female,No,2021-05-08
C006168,27,Female,Yes,2021-05-25
C006169,23,Male,No,2023-09-24
C006170,34,Female,Yes,2024-06-27
C006171,24,Female,No,2023-10-18
C006172,64,Female,Yes,2024-11-16
C006173,29,Male,Yes,2022-03-11
C006174,19,Male,No,2022-06-07
C006175,33,Male,No,2022-12-11
C006176,56,Female,Yes,2022-09-07
C006177,63,Female,No,2021-07-05
C006178,39,Male,No,2021-08-01
C006179,56,Male,No,2021-11-11
C006180,37,Male,No,2021-12-29
C006181,53,Male,Yes,2024-02-14
C006182,30,Male,Yes,2026-02-03
C006183,50,Male,No,2021-09-26
C006184,33,Male,No,2022-04-02
C006185,34,Female,No,2025-08-26
C006186,62,Male,Yes,2023-03-04
C006187,31,Male,Yes,2024-01-22
C006188,35,Male,Yes,2023-11-20
C006189,52,Male,Yes,2022-07-23
C006190,44,Male,No,2025-10-23
C006191,36,Female,No,2022-05-21
C006192,39,Male,Yes,2022-11-24
C006193,45,Male,Yes,2025-01-05
C006194,38,Female,Yes,2024-05-20
C006195,50,Male,Yes,2025-05-18
C006196,40,Male,Yes,2024-03-02
C006197,48,Male,No,2023-04-22
C006198,36,Male,Yes,2023-07-14
C006199,50,Male,No,2023-07-01
C006200,23,Male,No,2021-07-22
C006201,51,Male,No,2022-01-13
C006202,44,Female,Yes,2023-08-28
C006203,44,Female,Yes,2022-03-08
C006204,38,Female,No,2024-03-05
C006205,68,Female,No,2021-08-26
C006206,57,Female,No,2024-11-13
C006207,61,Male,Yes,2025-09-08
C006208,28,Male,Yes,2023-03-27
C006209,64,Male,Yes,2025-12-22
C006210,69,Male,Yes,2023-07-09
C006211,53,Female,Yes,2025-08-18
C006212,51,Male,Yes,2025-05-03
C006213,39,Male,Yes,2024-12-22
C006214,53,Female,Yes,2024-04-27
C006215,36,Male,Yes,2022-07-08
C006216,53,Female,No,2023-01-12
C006217,37,Female,Yes,2021-06-13
C006218,48,Male,Yes,2023-03-26
C006219,34,Female,Yes,2023-05-11
C006220,21,Female,Yes,2022-01-21
C006221,32,Male,No,2024-07-25
C006222,19,Male,Yes,2023-09-23
C006223,67,Female,Yes,2025-03-08
C006224,64,Male,No,2024-07-20
C006225,21,Male,Yes,2025-12-15
C006226,38,Female,No,2021-12-12
C006227,64,Male,Yes,2025-12-24
C006228,53,Male,No,2025-06-06
C006229,54,Male,No,2023-08-29
C006230,55,Male,Yes,2021-09-07
C006231,42,Female,No,2021-10-18
C006232,41,Male,No,2021-04-10
C006233,41,Female,No,2022-04-25
C006234,29,Female,No,2022-10-01
C006235,36,Female,Yes,2025-03-08
C006236,18,Female,No,2022-05-08
C006237,32,Female,Yes,2023-09-22
C006238,45,Male,Yes,2022-08-17
C006239,38,Male,Yes,2024-12-02
C006240,28,Female,No,2022-03-15
C006241,69,Male,No,2022-12-18
C006242,58,Female,Yes,2023-11-11
C006243,54,Female,No,2022-09-02
C006244,30,Female,Yes,2025-10-24
C006245,60,Female,No,2022-05-03
C006246,25,Male,No,2023-10-09
C006247,36,Male,No,2021-09-03
C006248,35,Male,Yes,2023-12-12
C006249,47,Male,Yes,2023-05-15
C006250,49,Male,No,2021-11-07
C006251,41,Male,No,2024-05-25
C006252,23,Female,No,2025-12-25
C006253,32,Female,No,2024-12-22
C006254,60,Female,Yes,2024-03-27
C006255,39,Female,No,2024-06-22
C006256,54,Female,Yes,2022-10-26
C006257,27,Male,No,2021-10-14
C006258,28,Male,No,2024-02-11
C006259,60,Female,Yes,2021-09-16
C006260,58,Female,No,2023-05-29
C006261,28,Female,No,2022-07-13
C006262,44,Female,Yes,2021-08-05
C006263,48,Male,No,2025-09-10
C006264,39,Female,No,2024-03-20
C006265,65,Female,No,2022-05-16
C006266,26,Male,No,2021-06-02
C006267,24,Male,Yes,2025-05-09
C006268,44,Male,Yes,2023-04-09
C006269,35,Male,Yes,2022-11-24
C006270,69,Female,Yes,2022-03-24
C006271,30,Female,Yes,2022-11-25
C006272,56,Female,Yes,2021-03-22
C006273,35,Female,No,2025-12-24
C006274,31,Male,Yes,2025-06-15
C006275,27,Female,Yes,2022-11-04
C006276,50,Female,No,2022-03-15
C006277,22,Female,No,2025-10-23
C006278,43,Male,No,2024-12-01
C006279,65,Male,No,2025-03-27
C006280,40,Male,Yes,2024-04-20
C006281,22,Male,No,2023-03-17
C006282,55,Female,Yes,2024-02-06
C006283,63,Male,Yes,2024-07-29
C006284,48,Male,Yes,2023-07-07
C006285,45,Female,Yes,2025-09-15
C006286,39,Female,No,2025-02-03
C006287,49,Male,No,2024-05-19
C006288,50,Female,No,2024-02-27
C006289,59,Male,Yes,2021-04-25
C006290,67,Female,Yes,2022-02-11
C006291,30,Male,No,2023-05-31
C006292,38,Female,Yes,2022-03-15
C006293,30,Male,No,2024-07-17
C006294,25,Male,Yes,2025-07-18
C006295,20,Male,No,2021-05-18
C006296,55,Male,Yes,2022-05-23
C006297,44,Female,Yes,2025-09-29
C006298,69,Female,No,2022-09-15
C006299,24,Female,Yes,2024-02-15
C006300,33,Male,No,2024-12-24
C006301,35,Male,No,2025-02-16
C006302,44,Female,No,2025-11-24
C006303,29,Male,No,2026-01-27
C006304,36,Female,Yes,2021-08-25
C006305,37,Male,No,2025-07-17
C006306,43,Male,No,2025-12-04
C006307,56,Male,Yes,2024-02-03
C006308,19,Female,Yes,2024-01-24
C006309,65,Male,Yes,2024-09-26
C006310,64,Male,No,2022-10-12
C006311,66,Female,Yes,2022-08-05
C006312,26,Female,No,2022-10-20
C006313,21,Male,Yes,2021-11-19
C006314,21,Female,No,2022-07-12
C006315,27,Male,No,2022-03-11
C006316,46,Female,Yes,2021-06-20
C006317,28,Male,No,2026-01-05
C006318,29,Male,No,2022-05-07
C006319,49,Male,Yes,2022-11-19
C006320,65,Female,No,2023-12-06
C006321,34,Male,No,2021-05-06
C006322,52,Female,Yes,2025-11-24
C006323,29,Male,Yes,2026-01-13
C006324,62,Male,Yes,2022-11-18
C006325,67,Female,Yes,2024-10-01
C006326,47,Female,Yes,2022-08-22
C006327,62,Male,Yes,2021-05-06
C006328,38,Female,No,2021-10-26
C006329,32,Female,Yes,2025-01-17
C006330,44,Male,No,2024-08-29
C006331,35,Female,No,2021-07-08
C006332,55,Male,Yes,2023-10-30
C006333,58,Male,Yes,2023-06-05
C006334,53,Male,No,2026-02-20
C006335,26,Female,Yes,2025-10-05
C006336,53,Female,No,2025-06-16
C006337,39,Male,No,2023-10-18
C006338,43,Male,No,2023-12-29
C006339,27,Male,Yes,2022-03-07
C006340,33,Female,Yes,2024-02-29
C006341,43,Male,Yes,2025-09-14
C006342,36,Male,Yes,2026-01-14
C006343,57,Male,Yes,2025-07-25
C006344,21,Female,Yes,2025-05-26
C006345,43,Female,Yes,2023-10-25
C006346,55,Male,Yes,2025-12-08
C006347,43,Male,No,2026-01-30
C006348,20,Male,Yes,2023-02-06
C006349,55,Male,No,2025-11-08
C006350,26,Female,Yes,2023-05-25
C006351,52,Male,No,2025-01-20
C006352,44,Female,No,2024-09-25
C006353,56,Female,No,2025-11-11
C006354,53,Male,No,2021-03-21
C006355,64,Male,No,2022-09-17
C006356,67,Female,No,2023-03-29
C006357,35,Male,Yes,2023-05-19
C006358,50,Female,No,2026-01-21
C006359,20,Female,Yes,2024-06-16
C006360,70,Female,No,2023-02-26
C006361,38,Male,No,2022-06-11
C006362,61,Female,Yes,2024-09-20
C006363,59,Male,No,2025-01-30
C006364,60,Male,Yes,2024-02-06
C006365,54,Male,Yes,2024-11-13
C006366,64,Male,Yes,2024-06-17
C006367,57,Male,No,2024-01-17
C006368,43,Female,Yes,2024-06-11
C006369,31,Female,Yes,2021-09-13
C006370,18,Female,Yes,2026-01-02
C006371,58,Female,Yes,2023-01-21
C006372,41,Female,No,2025-07-11
C006373,48,Female,No,2022-06-05
C006374,48,Female,Yes,2022-10-12
C006375,48,Female,Yes,2025-05-08
C006376,60,Female,No,2023-02-01
C006377,51,Male,Yes,2021-04-22
C006378,49,Male,No,2021-03-16
C006379,56,Male,No,2022-06-01
C006380,59,Male,No,2021-12-28
C006381,62,Male,Yes,2022-09-27
C006382,50,Female,Yes,2026-02-12
C006383,44,Male,Yes,2022-06-29
C006384,48,Female,Yes,2025-10-24
C006385,69,Female,Yes,2022-02-18
C006386,62,Female,No,2023-12-04
C006387,58,Female,No,2026-01-04
C006388,38,Male,No,2024-03-10
C006389,63,Male,Yes,2025-06-09
C006390,19,Male,No,2025-11-05
C006391,55,Male,Yes,2023-06-13
C006392,18,Female,No,2021-09-09
C006393,37,Male,Yes,2023-08-20
C006394,56,Male,No,2023-09-13
C006395,28,Female,Yes,2021-10-13
C006396,35,Female,No,2021-10-24
C006397,25,Female,No,2022-08-17
C006398,20,Male,Yes,2024-12-27
C006399,37,Male,No,2022-01-24
C006400,18,Male,Yes,2021-09-13
C006401,31,Female,Yes,2025-10-13
C006402,57,Male,Yes,2024-01-26
C006403,35,Male,No,2023-04-03
C006404,18,Male,No,2026-02-16
C006405,67,Male,Yes,2021-11-16
C006406,58,Female,No,2023-08-11
C006407,30,Male,No,2026-02-24
C006408,41,Male,No,2024-10-07
C006409,43,Female,Yes,2023-02-21
C006410,64,Female,Yes,2024-02-26
C006411,24,Female,Yes,2021-07-18
C006412,31,Female,Yes,2021-11-23
C006413,68,Female,Yes,2022-06-15
C006414,24,Female,No,2023-11-27
C006415,28,Female,No,2024-04-03
C006416,68,Female,No,2024-05-08
C006417,49,Male,No,2021-03-06
C006418,45,Female,No,2021-06-18
C006419,49,Male,No,2024-12-06
C006420,70,Female,No,2025-06-23
C006421,43,Female,No,2025-06-24
C006422,66,Male,Yes,2021-07-27
C006423,23,Male,Yes,2022-01-05
C006424,40,Female,No,2021-07-01
C006425,55,Female,No,2024-10-06
C006426,51,Male,No,2024-10-18
C006427,39,Female,Yes,2024-09-02
C006428,36,Female,No,2022-04-21
C006429,24,Male,Yes,2021-08-12
C006430,33,Female,Yes,2022-03-25
C006431,18,Male,Yes,2023-07-16
C006432,70,Male,Yes,2021-12-01
C006433,39,Male,No,2025-06-17
C006434,28,Female,Yes,2023-06-02
C006435,68,Female,No,2024-10-26
C006436,20,Female,No,2022-08-31
C006437,59,Female,Yes,2022-02-11
C006438,66,Female,Yes,2022-09-27
C006439,47,Male,No,2021-05-19
C006440,40,Male,No,2025-07-28
C006441,48,Female,Yes,2023-11-01
C006442,27,Female,No,2021-10-12
C006443,59,Female,Yes,2021-05-21
C006444,54,Male,Yes,2022-11-08
C006445,34,Female,No,2023-10-04
C006446,33,Male,Yes,2024-06-03
C006447,42,Male,No,2022-02-28
C006448,42,Male,No,2022-12-03
C006449,48,Female,Yes,2025-05-22
C006450,43,Male,Yes,2023-04-26
C006451,48,Female,No,2021-08-30
C006452,27,Male,No,2022-05-11
C006453,56,Male,Yes,2022-05-06
C006454,19,Female,No,2023-03-04
C006455,61,Female,Yes,2022-06-24
C006456,47,Female,No,2023-07-31
C006457,28,Female,No,2023-10-30
C006458,44,Male,Yes,2024-02-24
C006459,27,Male,No,2021-12-17
C006460,36,Female,No,2021-09-27
C006461,67,Female,Yes,2024-10-19
C006462,19,Female,Yes,2025-01-25
C006463,56,Male,Yes,2023-08-03
C006464,27,Female,No,2022-12-23
C006465,48,Female,Yes,2024-03-07
C006466,49,Male,No,2024-03-01
C006467,48,Male,Yes,2023-04-21
C006468,43,Male,Yes,2025-03-24
C006469,59,Female,Yes,2021-03-21
C006470,42,Male,Yes,2025-03-27
C006471,46,Female,Yes,2024-04-24
C006472,28,Male,Yes,2023-02-19
C006473,70,Male,No,2021-05-21
C006474,48,Female,Yes,2022-05-11
C006475,18,Female,No,2025-05-01
C006476,26,Male,Yes,2022-07-16
C006477,45,Female,Yes,2025-03-08
C006478,61,Female,Yes,2022-11-22
C006479,66,Male,No,2024-08-02
C006480,54,Female,Yes,2024-01-16
C006481,29,Male,Yes,2023-12-25
C006482,28,Male,Yes,2021-03-29
C006483,68,Male,No,2021-04-03
C006484,37,Female,No,2025-02-17
C006485,67,Female,No,2021-09-15
C006486,33,Female,Yes,2022-07-19
C006487,42,Female,No,2021-06-24
C006488,23,Female,No,2025-04-01
C006489,52,Male,No,2023-05-27
C006490,65,Female,No,2023-12-26
C006491,59,Female,Yes,2025-07-14
C006492,44,Male,Yes,2024-03-04
C006493,62,Male,Yes,2021-07-02
C006494,46,Female,Yes,2022-04-15
C006495,21,Female,No,2025-09-27
C006496,56,Female,Yes,2023-03-29
C006497,69,Female,No,2024-11-07
C006498,69,Male,No,2022-10-23
C006499,23,Male,Yes,2024-01-10
C006500,39,Female,Yes,2021-11-01
C006501,29,Male,No,2025-08-10
C006502,44,Female,No,2023-01-03
C006503,28,Female,No,2025-12-06
C006504,48,Female,No,2021-06-16
C006505,36,Male,Yes,2024-11-19
C006506,21,Female,No,2022-09-19
C006507,32,Male,Yes,2022-09-12
C006508,36,Female,Yes,2021-05-15
C006509,59,Male,No,2024-06-24
C006510,21,Male,No,2023-11-10
C006511,37,Female,Yes,2025-02-14
C006512,44,Female,Yes,2021-10-07
C006513,70,Male,No,2023-03-16
C006514,52,Female,Yes,2025-01-18
C006515,30,Female,Yes,2023-05-09
C006516,50,Male,Yes,2025-11-07
C006517,57,Male,No,2023-02-06
C006518,46,Male,No,2025-11-02
C006519,20,Female,Yes,2025-08-04
C006520,41,Female,No,2023-09-07
C006521,47,Male,Yes,2025-05-28
C006522,24,Male,No,2025-05-26
C006523,68,Male,No,2022-10-02
C006524,22,Female,Yes,2023-02-24
C006525,44,Female,No,2023-04-02
C006526,44,Male,No,2023-01-06
C006527,38,Female,No,2022-10-28
C006528,67,Male,No,2024-06-13
C006529,20,Female,Yes,2023-11-06
C006530,31,Female,Yes,2025-07-05
C006531,36,Male,No,2023-01-05
C006532,27,Male,No,2025-03-20
C006533,58,Female,No,2023-03-26
C006534,26,Male,Yes,2024-08-03
C006535,59,Female,Yes,2023-09-17
C006536,32,Female,No,2026-01-21
C006537,26,Male,Yes,2022-02-28
C006538,53,Male,No,2022-02-13
C006539,34,Female,Yes,2023-08-15
C006540,42,Male,Yes,2023-09-29
C006541,18,Female,Yes,2025-03-05
C006542,40,Male,Yes,2023-07-27
C006543,35,Male,No,2022-04-19
C006544,44,Male,No,2024-12-31
C006545,65,Female,Yes,2024-10-18
C006546,40,Male,No,2023-05-11
C006547,64,Female,Yes,2024-08-03
C006548,42,Male,No,2021-09-23
C006549,41,Male,No,2024-05-10
C006550,38,Female,No,2022-04-22
C006551,60,Female,Yes,2022-11-29
C006552,54,Male,No,2022-11-29
C006553,63,Female,No,2025-01-15
C006554,42,Female,Yes,2026-01-07
C006555,45,Male,No,2023-11-28
C006556,33,Female,Yes,2025-07-03
C006557,18,Female,Yes,2025-12-04
C006558,40,Male,No,2024-01-14
C006559,19,Male,Yes,2022-05-23
C006560,42,Female,No,2021-10-21
C006561,56,Female,Yes,2023-03-28
C006562,69,Male,Yes,2022-07-23
C006563,49,Female,Yes,2021-03-16
C006564,25,Female,No,2022-02-26
C006565,42,Female,Yes,2024-05-20
C006566,63,Male,Yes,2023-08-14
C006567,60,Male,No,2021-04-27
C006568,59,Male,No,2023-04-15
C006569,42,Male,Yes,2024-11-17
C006570,50,Female,No,2021-03-18
C006571,41,Female,Yes,2024-01-03
C006572,36,Female,Yes,2022-02-25
C006573,46,Female,Yes,2021-08-09
C006574,47,Male,No,2023-04-11
C006575,33,Male,No,2023-11-05
C006576,38,Male,No,2023-11-16
C006577,26,Male,No,2023-12-29
C006578,48,Female,No,2024-05-11
C006579,51,Female,Yes,2024-07-28
C006580,30,Male,No,2021-09-14
C006581,65,Male,No,2023-04-09
C006582,56,Female,Yes,2022-10-17
C006583,28,Male,Yes,2022-04-13
C006584,33,Male,Yes,2022-04-29
C006585,55,Female,No,2022-07-21
C006586,34,Female,Yes,2024-12-23
C006587,37,Male,Yes,2021-10-24
C006588,35,Male,Yes,2022-07-25
C006589,52,Male,No,2025-11-14
C006590,43,Female,Yes,2023-09-04
C006591,43,Female,No,2022-10-04
C006592,36,Female,No,2022-07-14
C006593,47,Female,Yes,2023-05-10
C006594,52,Male,No,2021-12-21
C006595,24,Male,Yes,2021-10-28
C006596,68,Male,No,2024-05-09
C006597,50,Male,Yes,2023-01-31
C006598,29,Male,No,2022-07-27
C006599,54,Female,Yes,2022-01-12
C006600,70,Male,No,2024-12-23
C006601,46,Male,Yes,2022-11-02
C006602,64,Female,No,2022-03-15
C006603,30,Female,Yes,2021-04-20
C006604,44,Female,No,2025-02-07
C006605,56,Female,No,2025-03-06
C006606,22,Male,No,2022-09-02
C006607,48,Male,No,2021-11-26
C006608,44,Female,Yes,2026-01-01
C006609,67,Male,No,2022-07-16
C006610,58,Male,Yes,2023-11-01
C006611,32,Male,Yes,2023-01-08
C006612,41,Female,No,2024-09-28
C006613,70,Male,No,2022-05-08
C006614,60,Male,No,2022-10-18
C006615,30,Male,No,2025-10-29
C006616,41,Male,Yes,2021-12-20
C006617,43,Female,Yes,2024-11-21
C006618,33,Female,No,2023-07-01
C006619,68,Male,Yes,2025-02-07
C006620,40,Male,No,2022-03-14
C006621,59,Female,No,2022-03-27
C006622,27,Male,No,2025-03-31
